	KOSD5	KOHC5	logFC	logCPM	F	PValue	FDR	check	gene
100040724	842	879.8	0.181752032241651	4.56901809348168	13.0080029983661	0.0014259940766078	0.00583724678088053	NA	NA
100040792	50.6	24.6	1.27983061559904	0.0820513267622659	51.4436254252873	2.15207963048545e-07	4.20353499716712e-06	NA	NA
100040852	31.6	42.2	-0.0919307533284605	0.103103640299312	0.305701923614311	0.601051086746325	0.707977541180945	NA	NA
100040961	260	348	-0.240146676332752	3.0202016239098	5.78188177814364	0.0254318054886288	0.0611734592332568	NA	NA
100040972	43.4	50.4	0.017746266435506	0.358971077556386	0.0110404877081474	0.91719695809243	0.947684954769318	100040972	Tceal7
100040999	46.8	45.8	0.0972656799105837	0.28333635120822	0.398593832160624	0.533827546916763	0.650914742967343	NA	NA
100041098	722.2	866.8	-0.0962852380645445	4.37315650734701	3.15943588645528	0.0882590520382644	0.164309162565826	NA	NA
100041106	250.2	306.2	-0.170987486181003	2.89880479377038	3.44967504625502	0.0756965868515174	0.145571908774858	NA	NA
100041120	92.6	87.6	0.337191793332295	1.30411600827143	8.28530959615704	0.00830539243270664	0.024838845897443	NA	NA
100041194	74.2	95.6	-0.100039299541918	1.20854140418633	0.549758393812836	0.465663155107434	0.590619098273329	NA	NA
100041231	85	128.8	-0.399118507187635	1.54628913707292	11.6966656641805	0.00226064351844298	0.00851807648998302	NA	NA
100041244	106.8	148.6	-0.317488703284677	1.71418696508618	9.50907880747046	0.00511022232968205	0.0167224708067069	NA	NA
100041286	39.6	56.2	-0.473694588491725	0.424302340883182	8.62975519147748	0.00722723329561533	0.0221318707743271	NA	NA
100041294	425.8	442.8	0.1710281419856	3.52714649400415	5.57202253415746	0.0267810110011539	0.0636979978625439	100041294	Supt4a
100041480	874.8	859.2	0.149454667963019	4.52689453079408	7.78167481052293	0.0102138823639895	0.0293402148034627	NA	NA
100041574	61.6	66.2	0.0225493843137219	0.878426426309397	0.0237663942551328	0.87877930994116	0.920089689601017	100041574	Ermard
100041576	30.6	44.2	-0.306867323852182	0.112899922434248	2.10721914798422	0.15964783560133	0.26097600268962	NA	NA
100041581	384.4	521	-0.568411744426358	3.74982779442652	47.0764863940246	7.33146213923589e-07	1.12255247627665e-05	100041581	Zkscan16
100041585	141.2	139.2	0.101482502938766	1.91324850749488	0.807499684784883	0.377853186174164	0.505646695024661	100041585	Amd2
100041621	39.6	46.8	-0.0305423552245677	0.338850208839746	0.0234485733210394	0.879585941882104	0.920603562922804	100041621	Ermard
100041649	1638.8	2185.8	-0.220404347669401	5.68468708592352	24.057654960175	5.39219967459724e-05	0.000388916437607927	NA	NA
100041677	67	82.2	-0.135932115603993	1.06926843308892	0.622910713394453	0.438151331729445	0.564542641185363	100041677	Zfp984
100041781	152.6	224	-0.400362641035331	2.39790876334607	15.2904413030583	0.00066777548064604	0.00310254799011825	NA	NA
100041797	105.4	129.4	-0.0187804717130633	1.69100270633465	0.0252877153432713	0.874992628863715	0.917481273363313	NA	NA
100041925	2310.4	2651.2	-0.0266966736328168	6.05760841008925	0.444325485679229	0.511446360548112	0.632373455548538	NA	NA
100041948	448.2	522.2	-0.174180281694432	3.71315153540282	5.05625569540817	0.0344607072754322	0.0779979741558248	NA	NA
100041953	877	1063.4	-0.111099452713025	4.66979823160664	5.95088776547546	0.0225367973071351	0.0555408130055124	100041953	Sap18b
100041965	2962.2	3356.2	0.0106652602637671	6.37589952435083	0.0781885742325526	0.782180699745188	0.850751737084577	NA	NA
100042008	3755.2	4203	-0.0350856441178425	6.69864940062202	1.01952975133341	0.322776348324675	0.448209178469099	NA	NA
100042023	42.6	47.8	0.0470238645546042	0.391630651724061	0.0768146594652114	0.784052053135717	0.852466404093851	NA	NA
100042049	640.6	727.4	-0.160959632733604	4.13810525321058	4.01413684722979	0.0591316966514254	0.119872306227167	NA	NA
100042056	190.2	113	0.90993754970031	1.97620110154168	96.1880811534782	7.72875122075519e-10	4.71355992172133e-08	NA	NA
100042069	1165	1184	0.162837718488317	4.96112230522535	9.95511158139006	0.00430494413418226	0.014514500236872	NA	NA
100042100	40	61.6	-0.388257432660138	0.510166019427819	5.01389563568086	0.0347513189406789	0.0785082156874919	NA	NA
100042125	47.8	43.8	0.344453373438043	0.379923489213622	5.85428631013448	0.0259692582364709	0.0621662236750498	NA	NA
100042132	170.6	374	-0.861475905791449	2.84937644831761	72.1681483088652	1.66001828801303e-08	5.17110007218543e-07	NA	NA
100042143	160.6	208.6	-0.18648066301337	2.28964384802698	3.51671825146839	0.0730616857838518	0.141749477358362	NA	NA
100042149	66.2	85	-0.267748505312189	0.998456417960602	3.82928697874463	0.06218265477152	0.12459543151429	100042149	Gm3696
100042150	264.4	315.6	0.0132375378816965	2.96814580724903	0.031897064026067	0.859763833314489	0.907016016840203	100042150	Nrg2
100042165	80.4	90.6	-0.301837263576179	1.38099796030311	4.12415885154791	0.0535787235873665	0.110695664770125	100042165	BC005561
100042173	132	128	0.164571847317213	1.80545349142893	2.46738047339278	0.129419141645616	0.221861093471987	NA	NA
100042178	455.2	506.6	0.071987497176432	3.61612471619895	0.88962386732823	0.355250597813189	0.482366570295147	NA	NA
100042194	146.2	226	-0.411972234647343	2.35186836655487	20.0634429787048	0.000158521117793358	0.000951126706760151	NA	NA
100042277	2373.2	2781.2	0.0263472065788132	6.09768555539654	0.410441935135775	0.527860066340123	0.646036358922958	NA	NA
100042332	74.2	110.4	-0.475835201983884	1.32478872610086	12.4472475694815	0.00173243604653241	0.00685106172820231	NA	NA
100042335	207	241.2	-0.0944040663148326	2.56829973164806	1.54430368623778	0.226070990210249	0.342052767978535	NA	NA
100042355	199.6	251.8	-0.127665366401344	2.59077061159218	1.67453637343348	0.208056470316683	0.320724207194873	100042355	Ube2l3
100042424	864.8	925.8	0.0807537978658747	4.57562483446739	2.068145763403	0.163411574727269	0.265865702511025	100042424	Pdcd5
100042450	212	217	0.225698858228612	2.52914645094996	5.92512420416039	0.0228004024025928	0.0560280544588704	100042450	Smim17
100042464	1271.8	1556.6	-0.0971524148261286	5.21647047759703	2.52718356623266	0.127693399655499	0.219462591988179	NA	NA
100042480	2976.6	2554.6	0.341221503529328	6.25158566980907	44.5734406734907	1.750887036391e-06	2.25958225214246e-05	100042480	Nhsl2
100042498	574.4	790.4	-0.301974972368484	4.16943712202065	22.9541455354697	7.19179515444566e-05	0.000493590727266655	NA	NA
100042503	198.4	231.4	-0.0593943918506392	2.56338326980895	0.49304029809808	0.489378213986571	0.612007450615616	100042503	Ndufb4
100042533	164	198.8	0.0286367063603007	2.26976400502694	0.0866803204380731	0.770990704019929	0.842861618629176	NA	NA
100042561	454.2	515.4	-0.0820860690560874	3.66472957369045	1.56457049143652	0.223142474230085	0.338685427126079	NA	NA
100042625	1313.4	1600.2	-0.0386091949559317	5.31251130907934	0.500498433605678	0.486765063196239	0.609785250774696	NA	NA
100042648	100.2	83.4	0.445680919904491	1.44223849666815	13.3777181528199	0.00125657769515551	0.00523718973638343	NA	NA
100042715	61.4	93	-0.539234426840739	1.18209267137428	15.0832150422028	0.000713894888148212	0.00328374914961065	NA	NA
100042773	826.6	937.8	0.0123281278099226	4.5186868094914	0.0514827157233343	0.822438704114906	0.881210454357068	NA	NA
100042784	110.6	125.2	-0.00343202815661087	1.61754759550395	0.00114345101610217	0.973306431270862	0.984132295039457	100042784	Prdm11
100042807	430.4	457.6	0.0589029525167038	3.56513321040094	0.850102693108187	0.365766811912681	0.493355123122983	100042807	Eif3j2
100042880	1212.4	1424.8	-0.00314736695751227	5.14337240265917	0.00460125057382563	0.94648504888794	0.966546198716001	NA	NA
100042918	336.4	406	-0.150137052617304	3.3322469550034	5.85918224705283	0.0234908377275776	0.0574609186858024	NA	NA
100042948	50.2	43.8	0.426631485889145	0.378733918943496	5.60590227795942	0.0263673567273025	0.0628838039227144	NA	NA
100042959	383.6	446	-0.142143245091448	3.43772056326996	4.82366283960214	0.0380486888945827	0.0841811953592987	NA	NA
100043002	241	284.4	-0.069925331953773	2.82276272470533	0.49613435523877	0.488304588972446	0.611290016369975	NA	NA
100043040	128.4	129.8	0.144953002020024	1.73803472135515	2.03048161249786	0.167141340431715	0.270684698554623	NA	NA
100043072	343.6	351.6	0.120538289384568	3.25554760300766	3.75245949833377	0.0646748448605047	0.128513913612006	NA	NA
100043074	34	43	-0.0664512127413563	0.20538993903442	0.116435786220799	0.735923974936847	0.814537493968695	NA	NA
100043133	88.6	104	0.0339797904724187	1.40288057768756	0.0943140807454504	0.763005848422054	0.8367592210237	100043133	9130023H24Rik
100043172	2157.2	2609.6	-0.0516478520592578	5.9706558731405	1.66788645167396	0.208931851978787	0.321710982049792	NA	NA
100043184	66.6	96.6	-0.628071230717435	1.15926720961783	13.7653296516535	0.00119703439872983	0.00503695347867276	NA	NA
100043189	73.4	108	-0.316126152441839	1.31572052784021	8.00915385968062	0.00929791803786547	0.0271993740779817	NA	NA
100043213	127	146	-0.0829234658952617	1.87259929850453	0.518343168985967	0.478553696026017	0.602737462736149	NA	NA
100043257	418	1009.6	-1.16391130984	4.35564174255857	230.44069646097	1.77480595545725e-12	4.57547564706607e-10	NA	NA
100043272	1171	1258.4	0.0583165426335443	5.01947532087403	1.82025145829274	0.189967210504982	0.299300856838784	100043272	Inafm2
100043324	666.2	752	-0.113382272844777	4.21804753396504	3.52761068533382	0.0726478549286114	0.141118705486952	NA	NA
100043364	75.4	78	0.0928726270147273	1.10456217682939	0.328325180280194	0.572046284364868	0.683222359462056	NA	NA
100043387	44.6	48.8	-0.0418611989554773	0.438398954699734	0.0638134833147385	0.802733851493996	0.866909376082951	100043387	Gm14305
100043407	67.2	106.6	-0.455520959087236	1.22809415265803	10.8858550637001	0.00303646234972345	0.010869502895233	NA	NA
100043462	266.2	311.6	-0.0184755986875927	2.91661447205809	0.0405285986653429	0.842169180960724	0.894214333892093	NA	NA
100043468	593.2	624	0.0291888545794476	4.05536233229875	0.295701689882458	0.591642654165073	0.699861111654142	100043468	Zfp955b
100043489	153	221.6	-0.32801695605386	2.35436695608572	11.0829423673023	0.00282420074360012	0.0102255290956032	NA	NA
100043508	1695.4	1716.4	0.170857719306819	5.50428793005021	20.1828999663323	0.000153258651805669	0.000924541132386952	NA	NA
100043571	72.8	86.8	-0.0661275742237895	1.07782221802779	0.310738529928104	0.582427577513777	0.691961877805699	NA	NA
100043580	44.4	64	-0.414564277180839	0.6056189731004	9.57942572924027	0.00497293306627126	0.0163323732196966	NA	NA
100043597	6395.6	7345	0.0102862489754351	7.49887805551978	0.0966964225294744	0.758535154437405	0.832930724169129	100043597	Srcap
100043600	48.2	70.4	-0.358113990956678	0.699798313286154	4.06176841673923	0.0552803698305837	0.113368681261529	NA	NA
100043670	43.2	39.4	0.277205487504895	0.203261283644118	2.37405055496341	0.136545221582578	0.231310905314963	NA	NA
100043674	285.4	338.8	0.000337630000777845	3.03609283643446	1.99179332257294e-05	0.996476252971034	0.997926124883484	100043674	Rbx1
100043718	796.2	907.6	0.0178473127238067	4.46010973644417	0.0737751694373922	0.788448005248998	0.855829638620383	NA	NA
100043757	1634.2	1668.6	0.184294201530901	5.50698477118507	21.9873956562897	9.31172104008774e-05	0.000613732858702363	100043757	Zfp831
100043764	53.4	52	0.141343514646675	0.562219906542029	1.01909137637863	0.327826634293859	0.453479392485734	NA	NA
100043766	45	38.6	0.483941673103484	0.12917604019136	9.11021397867111	0.00597164126533277	0.0189077990907163	NA	NA
100043771	522	516.2	0.172682037766526	3.75203955736143	8.80923559439924	0.00672714299782008	0.020856740645751	100043771	Josd1
100043772	206.4	239.6	-0.173645673719277	2.60455887280367	5.09668328031505	0.033417208066593	0.0761248739786503	100043772	Zfp850
100043813	1740.6	2135	-0.184036790346419	5.65360188832983	8.73078882098253	0.00859084969320753	0.0255285358232485	100043813	Rps27rt
100043823	92.4	113.2	-0.120732542267992	1.4886996747203	1.01594812534083	0.323610267189919	0.449194545468461	NA	NA
100043882	202.8	240	-0.066440468045423	2.54859174131358	0.459918954922852	0.504196129599962	0.62588680060155	NA	NA
100043911	269.6	379.2	-0.320626568937207	3.1335258338446	19.269720389813	0.000198894190580711	0.00114261392315326	NA	NA
100043915	105.8	123.6	-0.113413192988177	1.70374037230723	1.00118893486691	0.327078174216787	0.452660659721317	100043915	Gm4631
100044509	114	195.8	-0.46123941016614	2.08041847601752	26.650143276108	2.81584566548685e-05	0.00022424256280295	100044509	Tgfbr3l
100045469	214.2	222.2	0.15774440207698	2.46117153623761	3.2956598682005	0.0820723784741502	0.155271486710127	NA	NA
100045653	24.6	50	-0.642865172997904	0.123078198964969	11.2265865885165	0.00267972950606554	0.00981820285948574	NA	NA
100045778	50	38.8	0.620087244059841	0.199301925219356	9.55947694681108	0.00501144983643917	0.0164401942659764	100045778	Rnf223
100046763	84.4	95.4	-0.264884147422148	1.25388851305629	2.80825480923304	0.107289361754663	0.191451905531098	NA	NA
100048534	38.2	49.4	-0.0462286934279915	0.269857178014175	0.0984497207375333	0.756428867135396	0.831195082262116	100048534	Cfap43
100048895	45	57.2	-0.216882307532226	0.488149941152678	2.10210334676328	0.160134628960883	0.26162381903477	NA	NA
100049164	110.4	128.6	0.0222022859115087	1.65115895810894	0.0371836134936433	0.848726097418976	0.898914560862745	NA	NA
100072	9848.8	11651.2	-0.0817001463053465	8.1768606793651	8.29074883633921	0.00828705187815242	0.0247942554019489	100072	Camta1
100073351	54.8	71.6	-0.165372654715852	0.743764443256514	1.06347059228826	0.31278102410728	0.438245145642364	100073351	Yy2
100087	321.8	366	0.0213383790428385	3.20605288086811	0.0893411976483723	0.767608128843641	0.84046722932399	100087	Kti12
100088	453.4	465.8	0.117461993317445	3.60494048842504	4.37531258835773	0.0473021304301268	0.100367732418827	100088	Rcc1
100090	384.6	422.6	0.122269671687689	3.43202841453854	2.13632687565805	0.157422316699493	0.258184745895208	100090	Zbtb48
100101806	1766.6	2082.4	-0.107672842735875	5.68246603052441	5.33929475589382	0.0299663147963918	0.0698827225019437	100101806	Srp54b
100101807	101.4	124.2	-0.231998727287297	1.61070541469613	3.69757214058934	0.0665249364670481	0.131593188955072	100101807	1700047I17Rik2
100101919	235.2	304.6	-0.146930284052624	2.93200345535815	3.18504242467081	0.0870562411714757	0.162802446883002	100101919	Dnah7c
100102	108.2	276.4	-1.11543963844952	2.30536956306495	131.220878976082	3.56740478766675e-11	4.48376250442915e-09	100102	Pcsk9
100113398	45	44.6	0.255699216666349	0.270134718022519	2.6771617841676	0.121503381906928	0.211235885922674	100113398	Adat3
100121	1291.4	1603.6	-0.14373785618593	5.24612709438291	17.1848178414221	0.000369139935057918	0.00190215637123963	100121	Tdrd7
100124467	59	50.4	0.367509387957314	0.522382639712526	6.23536105647664	0.0198405107523823	0.0501442109485808	NA	NA
100125263	468	700.6	-0.425531211262934	3.9702109984684	48.7444573253992	3.35089819525261e-07	6.00916656503489e-06	NA	NA
100126034	45.6	51.2	0.258282451373191	0.451184873876104	2.24191359971772	0.147447360280822	0.245541192912784	NA	NA
100126243	200.6	246.6	-0.211499570482414	2.55492031955782	7.7435702498416	0.0103768138739118	0.0297356200899129	NA	NA
100129	798.4	1221.2	-0.363066278869529	4.78621516063019	41.8426612668502	1.1402493392907e-06	1.59856100389018e-05	100129	Gpr153
100141474	107.2	132.6	-0.167211461506854	1.66120517654179	2.21119613087802	0.150128497997323	0.249019659175271	100141474	4933428G20Rik
100163	338	371.8	-0.0828332283653328	3.38441638306062	0.604840458271825	0.446720071630379	0.572470246949686	100163	Pafah2
100169	479.6	393.8	0.330244436834901	3.57167124852629	13.9789773449181	0.00123070907781563	0.00515016473964885	100169	Phactr4
100177	1229.8	1330.4	0.0706096601543951	5.09650833333041	2.79027854106058	0.107925437730692	0.192302055838193	100177	Zmym6
100182	184	218.8	-0.0699128602990429	2.46961292920629	0.732736858510072	0.400525295573759	0.528162815639369	100182	Akna
100198	380	515.8	-0.254644158433905	3.53030508810441	11.9234370880784	0.00208455727041887	0.00799191967378439	100198	H6pd
100201	2442.6	2602	0.127245913804483	6.06044710210339	10.6251947953098	0.0033444384858188	0.0117388328980148	100201	Tmem64
100206	581.4	689.2	-0.0291744282989526	4.08079494118777	0.341689262801576	0.564350869330835	0.676771547772994	100206	Adprhl2
100210	242.2	269	0.0435908790336294	2.77501836097553	0.385477958386955	0.552604724484371	0.667057682286378	100210	Gpn2
100213	5573.2	6152.8	0.0773524869960414	7.27300759042996	6.28657723407262	0.0193941517089301	0.049202465443553	100213	Rusc2
100216343	54.2	46.6	0.460317544002948	0.315549285255422	7.01831906015205	0.0140944070960566	0.0379156076989396	NA	NA
100216534	69	72.8	0.185020027404665	0.962791631480287	1.24658497250448	0.27541133208747	0.396862228592164	NA	NA
100216537	47.4	40.8	0.511095649644441	0.282854459783608	11.2459418890699	0.00266088852277853	0.00976150047448485	NA	NA
100217417	43.8	36.8	0.255963064671258	0.152618858138458	1.73072989059349	0.200838286915509	0.311906801233133	NA	NA
100217420	56.2	62.8	-0.0823418589409683	0.777630851149126	0.313537189294997	0.580745035028336	0.690383642829088	NA	NA
100217469	184.6	181	0.121237051261802	2.24841011893437	1.9928959920163	0.170966448025946	0.275471433880916	NA	NA
100226	4776.6	5654.8	-0.061361794560975	7.12040368901746	3.52000060807452	0.0729366979593985	0.141563989835524	100226	Stx12
100233175	75.6	71.2	0.376963659880448	1.00184421092712	5.58024118618842	0.0266800058999926	0.0634989332456237	100233175	Gon7
100271841	106.6	114.4	0.0409249293501712	1.54700718395594	0.159526480866864	0.693150900081221	0.782474469679316	NA	NA
100273	1930.8	2297	-0.0685244584004836	5.82280038595592	4.73279901847245	0.0397462711020008	0.0872343630901945	100273	Osbpl9
100302730	1229.8	1143.2	0.270412483609253	4.95448106726151	37.7233682923468	2.48327587690793e-06	3.00362088073868e-05	NA	NA
